stdAguaGr,stdAlcoholGr,stdBebAzucGr,stdJugosNatGr,stdLacteosGr,stdRefrescoGr,stdFrutasGr,stdVerdGr,stdAvesGr,stdCarneRGr,stdPescGr,stdEmbutGr,stdHuevoGr,stdArrozPapaGr,stdTrigoyDerGr,stdMaizGr,stdDulcPastelGr,stdFriturGr,stdLeguminGr,stdOleagGr,stdGrasaSatGr
1.6565657,.31051654,.41366276,-.24261153,-.15206072,.70030111,.73298579,.76304454,-.59549052,2.9814787,-.27325797,-.28310627,-.63851064,.36033455,-.43094525,1.0661613,-.50467914,-.16864687,-.45551082,-.25445709,-.3005026
-.23717481,-.19706641,-.93086517,-.24261153,-.31165436,-.51060003,-.5286063,-.041161709,-.39844629,-.24651782,-.27325797,-.28310627,-.27536836,-.53935701,-.56390685,-1.0698127,-.50467914,-.16864687,.55937272,-.25445709,-.3005026
.26287967,-.19706641,-1.0289642,-.24261153,-.73525673,1.7093854,-.14850216,-.24504864,-.20140205,-.28149801,1.0207533,-.28310627,-.63851064,-.48321629,-.82982999,1.0661613,-.50467914,-.16864687,-.75750762,-.25445709,-.3005026
-.12233505,-.19706641,2.5025983,1.422388,-.73525673,-.30878314,-.59337211,-.18152815,.12289997,.18464151,-.27325797,-.28310627,.081963599,.50428522,-.24479903,2.3561175,.74499393,-.16864687,-.27837804,.8463915,-.3005026
-1.2423011,-.19706641,-1.0220155,-.24261153,-.59135121,-.51060003,-.098431207,-.60219568,-.59549052,-.28149801,-.27325797,-.28310627,-.63851064,-.35941872,.55297047,.1406177,-.50467914,1.5165509,1.6224111,-.25445709,1.4152092
-.83952588,-.19706641,-.34227145,-.24261153,-.36032131,.39757591,-.31335729,-.30330971,-.59549052,.87723011,-.27325797,-.28310627,-.39641577,-.62932616,-.71681267,-1.0515168,-.50467914,-.16864687,-.9970724,-.25445709,-.3005026
-.29459465,-.19706641,2.8291271,-.24261153,.32819986,-.30878314,1.4066957,-.54696721,-.59549052,-.51456779,-.27325797,1.5834435,-.63851064,-.71929532,.16738187,-.23131967,-.50467914,-.16864687,-.67765272,-.25445709,-.3005026
-.78238469,-.19706641,-.34227145,-.24261153,-.73525673,-.51060003,-.35606891,-.52065164,-.59549052,-.33976546,-.27325797,-.28310627,-.63851064,-.71929532,-.43094525,2.0024543,.076282673,-.16864687,-.54456115,-.25445709,-.3005026
-.59946346,-.19706641,1.3315419,-.24261153,-.73525673,-.51060003,-.70285285,-.63388312,.38973072,-.51456779,-.27325797,-.28310627,-.63851064,.72021115,1.4969977,1.8449591,-.50467914,-.16864687,1.2896823,-.25445709,-.3005026
.68098551,.056725066,-.34227145,-.24261153,-.73525673,.2966674,-.051849648,-.12685695,-.20140205,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.69686842,.35131055,-.50467914,-.16864687,1.2316061,-.25445709,-.3005026
-.29459465,-.19706641,-.56401598,-.24261153,.38398379,.094850548,.17547399,-.67209399,-.59549052,1.2334554,-.27325797,-.28310627,1.1772007,1.9797794,1.0316322,.4115085,-.28076676,-.16864687,-.27837804,-.25445709,-.3005026
-1.2701747,-.19706641,.98206431,-.24261153,1.3256885,-.51060003,-.81282979,-.73769248,-.59549052,.4954012,-.27325797,-.28310627,-.63851064,-.71929532,.10090107,.62327629,-.35943869,-.16864687,-.14528653,-.25445709,-.3005026
-1.2701747,-.19706641,-.7346673,-.24261153,-.73525673,.094850548,-.019926177,-.55346787,-.59549052,-.51456779,-.27325797,-.28310627,-.39641577,-.71929532,-.82982999,.54695392,-.50467914,-.16864687,1.2316061,-.25445709,-.3005026
.73840541,-.19706641,2.6497464,-.24261153,-.26970372,-.30878314,-.14801513,-.33490023,2.5996368,-.093747385,-.017650811,-.28310627,-.15819448,.61584693,-.36446446,.13991168,-.12644878,-.16864687,-.81074423,5.2497859,.17608403
-.29459465,-.19706641,.98206431,-.24261153,-.1461944,-.51060003,-.753833,-.4966833,-.42923445,.089648061,-.27325797,-.28310627,-.39641577,-.35941872,.35352808,1.7917615,-.029621823,-.16864687,.52376646,-.25445709,-.3005026
3.4126098,-.19706641,-.83276623,.3123883,-.73525673,.094850548,-.81282979,-.38788694,-.59549052,-.51456779,-.27325797,-.28310627,.56227976,-.71929532,-.69686842,-.017401924,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
2.6321459,-.19706641,-.34227145,-.24261153,-.2302321,-.30878314,-.15838687,-.63612181,.038061451,-.28149801,-.27325797,-.28310627,-.39835256,-.35941872,-.69686842,-.93806171,-.020544289,-.16864687,.33239114,-.25445709,1.1292573
-.07160496,.56430799,-.7346673,-.24261153,-.5586043,-.51060003,-.53331119,-.30749047,-.59549052,-.51456779,-.27325797,-.28310627,.087773889,-.71929532,-.56390685,-1.0668027,-.50467914,-.16864687,.077339366,1.94724,-.3005026
2.3854632,-.19706641,2.4485824,-.24261153,1.2794204,-.51060003,1.2229567,.20071562,-.59549052,.59887058,-.017650811,-.28310627,-.15432094,2.3396559,1.2643149,-.661735,2.4001298,-.16864687,-.57359934,-.25445709,-.3005026
-1.1168693,-.19706641,2.4044993,-.24261153,-.60962033,-.40969157,-.81282979,-.49751735,-.59549052,.59887058,-.27325797,-.28310627,-.63851064,-.71929532,-.82291597,-1.0783908,-.50467914,-.16864687,-.70427102,-.25445709,-.3005026
.73840541,-.19706641,-.34227145,-.24261153,-.73525673,-.30878314,-.10202292,-.69056416,.038061451,-.28149801,.58941609,-.28310627,2.9929118,-.71929532,1.3640361,-1.0666523,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
-1.212755,-.19706641,.68776757,-.24261153,-.73525673,-.51060003,-.81282979,-.70979148,-.35602704,-.078189686,-.27325797,-.28310627,-.63851064,-.71929532,-.69686842,-.97089452,-.14157802,-.16864687,-.83231544,-.25445709,1.3675506
-.87994272,-.19706641,-.047974583,-.24261153,.064087369,2.314836,-.45281336,-.53864628,-.59549052,-.14342169,-.27325797,-.28310627,.81405842,-.60125577,-.64368379,-.55595863,.98479563,-.16864687,-1.0769273,-.25445709,-.3005026
-.29459465,-.19706641,2.4044993,-.24261153,-.73525673,-.51060003,-.48289895,-.65590411,-.59549052,-.51456779,-.27325797,-.28310627,.57196355,.18039623,.16738187,-.86167824,-.50467914,-.16864687,1.2316061,-.25445709,-.3005026
1.1687756,-.19706641,-.85150313,-.24261153,-.53385329,-.51060003,.40139169,.24962802,-.20140205,-.51456779,-.27325797,-.28310627,.81405842,-.71929532,.30034345,-1.0783908,-.21419823,-.16864687,-1.016528,-.25445709,-.3005026
-.15104501,-.19706641,2.4566143,-.24261153,-.50803751,-.51060003,-.2627981,-.019911779,-.0043577622,-.51456779,-.27325797,1.5534588,-.63851064,.63024205,-.43094525,.2637634,-.41390386,-.16864687,-.14528653,-.25445709,-.3005026
2.0467978,.056725066,-1.0289642,-.24261153,-.49630484,3.0211949,-.70285285,-.54254842,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.35941872,-.69686842,-.13027309,-.50467914,-.16864687,1.2316061,.020755064,-.3005026
-.40525329,-.19706641,2.4044993,1.1448882,-.61407316,-.40969157,-.81282979,-.22866717,-.59549052,-.51456779,2.1230588,-.28310627,-.39835256,-.1794804,-.43094525,-1.0766978,.2638849,-.16864687,.78756416,-.25445709,-.3005026
-.50364757,-.19706641,-.18817434,1.422388,-.24359053,-.51060003,-.051849648,-.38793826,.038061451,-.28149801,-.27325797,-.28310627,-.39641577,-.2413792,.48648965,-.82678151,.13074784,-.16864687,-.75750762,-.25445709,-.3005026
.071247905,.67534178,-.7929135,-.24261153,-.73525673,1.9175092,-.70285285,.093372367,-.59549052,-.093747385,-.27325797,-.28310627,-.48720136,.54027283,-.69686842,-1.0639434,-.50467914,.42117235,-.077046871,.8463915,2.5590172
-.29459465,-.19706641,.56121987,1.422388,.23686481,-.51060003,.78502458,.73242813,-.20140205,.089648061,.58941609,-.28310627,1.5403429,.21638386,-.24479903,1.3349022,3.1565907,1.5165509,-.9704541,1.94724,-.3005026
1.3638916,2.2139528,-.19258885,-.24261153,1.0201976,2.314836,.011545699,-.28423226,-.59549052,-.14342169,-.27325797,.96126032,1.0561533,-.35941872,-.82982999,1.0661613,-.40785217,-.16864687,.7863543,-.25445709,-.3005026
.48586947,-.19706641,.5892598,-.24261153,1.7015473,2.314836,-.81282979,2.0845437,-.59549052,.59887058,-.27325797,-.28310627,1.5403429,-.71929532,-.45753756,1.1360338,-.41390386,-.16864687,1.5849036,-.25445709,-.3005026
-1.1029325,1.3256824,-1.0289642,-.24261153,-.61407316,-.1069663,-.51950896,-.55639178,-.59549052,-.28149801,.23795633,-.28310627,.81405842,-.57534468,-.27139136,-.26945934,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
-.15104501,-.19706641,-.099827021,-.24261153,-.71562868,-.51060003,-.61138308,-.18813428,-.59549052,.19323462,.58941609,-.28310627,-.39641577,-.24425818,.69922817,-.32591644,.48830408,-.16864687,1.0380183,-.25445709,-.3005026
2.2419138,-.19706641,.88396543,-.24261153,-.73525673,-.23310183,-.55916971,-.3263889,-.23526901,-.43040368,-.27325797,-.28310627,-.15819448,-.35941872,1.1645937,.73722249,-.21419823,-.16864687,1.5413464,.8463915,-.3005026
-1.1551957,-.19706641,-.63656831,-.24261153,-.027681341,.20837258,-.5606367,-.54835707,-.59549052,-.0095832851,-.27325797,-.28310627,-.39641577,-.39324713,-.33787215,-.62690622,1.057416,-.16864687,-.64183897,.8463915,.27140135
-.29459465,-.19706641,-1.0081182,-.24261153,.097421333,-.51060003,-.81282979,.985367,-.081670299,-.51456779,-.27325797,-.28310627,.081963599,-.71929532,-.64368379,1.6240673,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
-.50364757,-.19706641,-.34227145,-.24261153,-.61748844,-.51060003,-.48289895,.14972968,-.59549052,-.3462396,-.27325797,-.28310627,-.63851064,-.71929532,-.57720298,-.96321929,-.50467914,-.16864687,.077339366,-.25445709,-.3005026
-.29459465,-.19706641,-.92503768,-.24261153,-.23716392,-.30878314,-.31499299,.094278231,.82623851,-.24651782,-.27325797,-.28310627,-.63851064,-.71929532,-.69686842,-1.0783908,-.50467914,-.16864687,-1.0769273,-.25445709,-.3005026
-.85206902,-.19706641,-1.0289642,-.24261153,.35422668,3.0211949,4.1818953,-.75663906,.38973072,3.1757033,1.0047777,-.28310627,.32986873,1.9797794,3.1590176,-1.0783908,-.3110252,-.16864687,-1.0769273,-.25445709,.41437736
-.29459465,-.19706641,-.34227145,-.24261153,-.069792412,-.20787473,-.36998144,.76538736,-.35602704,-.51456779,-.27325797,-.28310627,1.1772007,-.71929532,-.43094525,-.43341279,.94772536,-.16864687,-.87559617,-.25445709,-.3005026
3.7799854,-.19706641,.44170266,-.24261153,1.3353255,.094850548,3.6651838,3.3102407,.586775,.042151418,-.27325797,-.28310627,1.5229123,3.4552736,1.2909073,1.1937209,-.48198533,-.16864687,1.0220475,-.25445709,-.3005026
-.054253537,-.19706641,-.7346673,-.24261153,1.3854561,-.51060003,-.017453881,-.44899648,-.59549052,-.51456779,-.27325797,1.5834435,.81405842,.36033455,.85878211,.96833956,-.50467914,-.16864687,-.91721749,-.25445709,-.3005026
-.29459465,3.6098058,-.93086517,-.24261153,-.73525673,.088543795,-.74501312,.023647679,-.59549052,-.51456779,1.5958692,-.28310627,-.63851064,.23077896,-.82982999,.27606311,-.50467914,-.16864687,-.75750762,-.25445709,3.0356038
-1.2414649,-.19706641,-.90736228,-.24261153,3.3092582,-.51060003,-.43195373,-.45333028,-.59549052,-.14342169,-.27325797,-.28310627,-.63851064,-.62932616,.26710305,-.62690622,-.50467914,-.16864687,-1.0769273,-.25445709,-.3005026
.85324508,-.19706641,3.1604333,7.3886361,1.4513249,-.51060003,.28912431,-.53045821,-.35602704,-.02688683,-.27325797,.96126032,.32599521,-.60125577,1.4969977,2.0326331,.69431478,-.16864687,-.47293374,-.25445709,-.10986795
-.57862788,-.19706641,-.94844121,-.24261153,-.61407316,-.51060003,-.48289895,.47729734,-.20140205,-.14342169,-.27325797,-.28310627,-.63851064,1.9797794,-.43094525,-.35601541,-.11737125,-.16864687,.7863543,-.25445709,-.3005026
-.23605984,-.19706641,-1.0289642,-.24261153,-.23865019,-.51060003,-.4310714,-.4810124,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.82982999,.35131055,-.50467914,-.16864687,-.67765272,.8463915,-.3005026
-.29459465,-.19706641,-1.0289642,-.24261153,-.54825717,-.094352707,-.81282979,-.40423399,-.20140205,-.3462396,-.27325797,-.28310627,.087773889,.36033455,-.43094525,-.85399222,-.50467914,-.16864687,.7863543,-.25445709,-.3005026
-.29459465,-.19706641,.53949791,-.24261153,-.73525673,-.51060003,1.3580616,.10960604,-.59549052,-.51456779,-.27325797,-.28310627,-.15432094,-.71929532,-.032060504,.33526558,1.1897929,-.16864687,1.8970639,-.25445709,-.3005026
-1.2701747,-.19706641,-.3148855,-.24261153,-.038460925,-.51060003,1.0798433,-.038177874,.12289997,-.51456779,.23795633,-.28310627,-.63851064,-.71929532,.15408571,-.96261728,.058127608,-.16864687,-.75750762,-.25445709,-.3005026
.76228386,1.579474,.056255519,-.24261153,-.55348134,-.51060003,-.81282979,-.40336347,-.59549052,-.0095832851,-.27325797,-.28310627,-.39641577,-.35941872,.10090107,.63725084,-.50467914,-.16864687,-.14528653,-.25445709,-.3005026
.54328942,-.19706641,.68776757,-.24261153,-.73525673,-.51060003,-.68599975,-.64666903,-.20140205,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.82982999,1.0715362,.36676356,-.16864687,1.2316061,-.25445709,-.3005026
.91651845,-.19706641,-.78371674,-.24261153,1.4046699,-.51060003,.3572557,1.2825904,3.0785639,.59887058,-.27325797,2.4967287,-.63851064,.63024205,.56626672,-.40116388,-.50467914,-.16864687,-1.0769273,-.25445709,-.3005026
-.87994272,-.19706641,.46765798,-.24261153,.24889527,.59939265,-.33006337,-.4842521,.3024976,-.0095832851,-.27325797,-.28310627,-.63851064,-.57030642,-.43094525,-.2593762,-.50467914,-.16864687,-.76621908,-.25445709,-.3005026
-.54204363,-.19706641,-.4352611,-.24261153,1.4443402,-.094352707,-.34813717,-.55885237,-.59549052,.2895821,-.27325797,.94127047,1.1772007,1.9797794,.72582054,.52330476,-.41390386,-.16864687,.7863543,-.25445709,-.3005026
-1.2701747,-.19706641,-1.0289642,-.24261153,-.44083595,.70030111,-.81282979,-.071952276,-.59549052,-.51456779,-.27325797,-.28310627,-.15432094,-.71929532,-.82982999,-1.0569453,-.50467914,-.16864687,.22494993,-.25445709,-.3005026
-.99143761,-.19706641,2.4044993,-.24261153,-.73525673,-.51060003,-.81282979,.1393026,2.3601732,.068106622,-.27325797,-.28310627,2.9929118,-.71929532,-.82982999,-1.0783908,-.50467914,-.16864687,.22494993,-.25445709,-.3005026
-1.1551957,-.19706641,.28463337,-.24261153,-.65429103,.53001821,-.70899129,-.74740398,-.20140205,-.3462396,.34978446,-.28310627,.087773889,.98436058,.68593204,2.6786063,.58336473,-.16864687,-.82526332,-.25445709,-.3005026
.68098551,3.6098058,.83614212,-.24261153,-.27250087,.70030111,-.59901434,1.6456155,4.396297,1.7512417,9.4318256,2.8078203,.81405842,1.4039767,-.29798368,-.42051321,1.2389665,.67395204,-.7691229,-.25445709,-.3005026
-.29459465,-.19706641,-.93086517,-.24261153,-.5580712,-.51060003,-.42318723,-.57223803,-.59549052,-.51456779,.34978446,-.28310627,-.15819448,-.71929532,-.69686842,1.0661613,-.50467914,-.16864687,-.81074423,-.25445709,-.3005026
.48586947,-.19706641,.80671251,-.24261153,-.3520779,-.30878314,-.72020215,-.59792155,-.59549052,-.28149801,-.27325797,.3290821,-.15432094,-.35941872,-.82982999,.72754776,.36676356,-.16864687,-1.0769273,-.25445709,-.3005026
.6581291,-.19706641,-.95623082,-.24261153,-.73525673,-.51060003,-.54071319,-.0086417347,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,2.0132477,-.032060504,-1.0684582,-.50467914,-.16864687,-.64508843,2.2224522,-.3005026
-.23717481,-.19706641,-.24529368,-.24261153,-.39754903,-.51060003,-.34349039,-.53885508,-.35602704,-.51456779,-.27325797,-.28310627,-.63851064,-.62932616,-.51072222,-.11092376,.36676356,-.16864687,-1.0503091,-.25445709,-.3005026
1.0829245,-.19706641,-.34227145,-.24261153,.89209503,-.51060003,1.6462135,1.2637539,.586775,-.51456779,-.27325797,-.28310627,-.63851064,-.36517677,.2870473,-.63844103,2.2929733,-.16864687,-.3316147,-.25445709,-.3005026
-.29459465,-.19706641,.34442121,-.24261153,.16763359,-.51060003,-.75034291,-.50558639,-.1028799,-.51456779,-.27325797,-.28310627,1.1772007,-.71929532,-.6303876,-.40116388,.49448243,-.16864687,3.1266916,-.25445709,-.3005026
.62941921,-.19706641,-1.0289642,-.24261153,-.73525673,-.51060003,.8812958,-.54266965,.038061451,-.51456779,-.27325797,-.28310627,-.63851064,-.26944956,-.13178164,.36636004,-.50467914,-.16864687,.023618761,-.25445709,-.3005026
-1.2701747,-.19706641,.39010713,-.24261153,-.67637259,-.30878314,-.70375597,-.4526861,-.11656353,-.51456779,-.27325797,-.28310627,-.39641577,.63024205,-.37776062,.51685494,1.0755709,-.16864687,-.3219353,-.25445709,-.3005026
.68098551,-.19706641,.72774291,-.24261153,.4074491,-.30878314,-.81282979,-.7339347,-.39844629,-.048428267,-.27325797,-.28310627,-.39641577,-.62932616,1.2177783,-.58175772,-.50467914,-.16864687,-.1961033,-.25445709,-.3005026
.68098551,-.19706641,-1.0289642,-.24261153,-.72544271,-.51060003,.20442012,.14245555,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.43094525,.17394158,1.6255141,-.16864687,-.27837804,.8463915,-.3005026
1.6565657,-.19706641,-1.0289642,-.24261153,-.73525673,-.51060003,-.81282979,-.62692577,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.64368379,-.75590181,.26993665,-.16864687,-.27837804,-.25445709,-.3005026
-1.1029325,-.19706641,-.19848654,-.24261153,-.60714132,-.30878314,-.26344126,-.51818395,-.0043577622,-.28149801,-.27325797,-.28310627,-.39835256,-.71929532,-.82982999,.18576618,-.50467914,-.16864687,-.18766837,-.25445709,-.3005026
.68098551,-.19706641,-1.0289642,-.24261153,-.73525673,-.51060003,-.73936176,-.080425493,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.56390685,.38893425,-.50467914,-.16864687,.7863543,-.25445709,-.3005026
-1.2701747,-.19706641,.49463522,-.24261153,.14800552,-.51060003,-.81282979,2.4158592,.3024976,-.51456779,3.5608492,-.28310627,2.0850563,.36033455,3.8238254,-.025922146,-.1050145,-.16864687,.43305677,-.25445709,-.3005026
-.29459465,-.19706641,-.19848654,1.422388,-.3520779,-.30878314,.12491483,-.54673463,-.59549052,-.28149801,-.27325797,-.28310627,-.63851064,-.35941872,-.51072222,-.42679101,.1367995,-.16864687,-.9704541,-.25445709,-.3005026
2.2993336,-.19706641,-.89264745,-.24261153,.37448338,-.51060003,.27144659,.7089023,-.20140205,-.14342169,-.27325797,-.28310627,.81405842,.71445304,-.56390685,2.880162,-.50467914,-.16864687,-.67841321,-.25445709,-.3005026
-.98642033,-.19706641,-.12154882,-.24261153,.41342592,-.30878314,-.042991206,-.70047534,-.59549052,-.51456779,-.11749735,-.28310627,-.63851064,-.1794804,-.56390685,-.37858966,-.50467914,-.16864687,-1.0265945,-.25445709,-.3005026
-1.0455127,-.19706641,-.93086517,-.24261153,.19676481,-.51060003,-.40760225,-.22595821,-.35602704,-.51456779,1.284348,-.28310627,-.63851064,-.71929532,-.64368379,.082569726,-.50467914,-.16864687,-1.0769273,-.25445709,-.3005026
.22420491,-.19706641,-.047974583,-.24261153,-.73525673,-.30878314,.087029226,-.68171132,-.20140205,-.51456779,-.27325797,-.28310627,-.39835256,-.35941872,3.7972331,-1.0783908,-.50467914,-.16864687,.38707975,-.25445709,-.3005026
-.29459465,-.19706641,2.1592517,-.24261153,-.73525673,-.30878314,1.1995975,-.17795472,-.59549052,-.51456779,-.27325797,-.28310627,2.9929118,-.43139404,-.69686842,1.3886503,-.50467914,-.16864687,2.5480025,-.25445709,-.3005026
-.90614402,-.19706641,-.63656831,.3123883,-.73525673,.094850548,-.81282979,-.75663906,.28915602,-.28149801,-.27325797,-.28310627,.087773889,-.71929532,-.43094525,-.28929973,-.28681847,-.16864687,-.75750762,-.25445709,-.3005026
-1.2144274,1.3256824,-.83276623,-.24261153,-.73525673,.094850548,.058127258,-.72845739,-.20140205,-.28149801,-.27325797,-.28310627,-.63851064,-.71929532,-.82618302,-1.0777029,.39702195,-.16864687,.094278291,6.3506341,-.3005026
1.8920987,-.19706641,.39347067,-.24261153,2.3611741,-.30878314,2.0398228,-.28587988,2.6013472,.32388523,-.27325797,2.7778356,.32793194,-.44938788,1.4969977,2.603359,-.50467914,-.16864687,2.0301554,-.25445709,-.20518528
.15305725,-.19706641,-1.0289642,-.24261153,-.73525673,.90211803,-.61214733,.67727846,-.59549052,-.14342169,.58941609,-.28310627,-.63851064,-.71929532,-.82982999,-.35601541,-.020544289,-.16864687,.7863543,-.25445709,-.3005026
-.23884723,-.19706641,-.88222444,-.24261153,.64749503,.39757591,-.81282979,.37341046,-.59549052,-.51456779,-.27325797,.3290821,-.63851064,-.35941872,-.37776062,-.85858232,-.50467914,-.16864687,-1.0769273,-.25445709,-.3005026
.8639068,-.19706641,-.91114032,-.24261153,-.38195184,-.51060003,-.3857778,-.48555526,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.42419651,-.82982999,-.1152236,-.40785217,-.16864687,-.27837804,-.25445709,-.3005026
2.2993336,-.19706641,-.22577892,-.24261153,1.1864746,.094850548,-.81282979,-.56775892,-.20140205,.36156276,.58941609,-.28310627,.081963599,.36033455,.69922829,-.0077272044,-.1050145,-.16864687,.58841091,-.25445709,-.3005026
.54328942,-.19706641,-.34227145,-.24261153,.11302837,-.51060003,2.0550892,-.067886367,-.35602704,.22772439,.58941609,-.28310627,-.39835256,-.26944956,-.24479903,-.31086695,-.50467914,-.16864687,.38707975,-.25445709,-.3005026
.81512779,-.19706641,-.34227145,1.422388,.26590043,-.51060003,.062942483,-.53935546,-.35602704,-.51456779,-.27325797,-.28310627,-.15432094,-.35941872,-.27139136,-.91714633,-.50467914,-.16864687,1.3223158,-.25445709,-.3005026
.32029951,8.6856356,-.047974583,-.24261153,-.73525673,-.51060003,-.70285285,-.50436366,-.023514871,-.51456779,-.27325797,-.28310627,.81405842,-.35941872,-.69686842,-1.0640938,-.50467914,-.16864687,.43305677,-.25445709,-.3005026
1.0712175,-.19706641,-.29322198,-.24261153,3.114429,-.51060003,-.16443631,-.29276949,-.20140205,-.14342169,-.27325797,-.28310627,.087773889,-.71929532,.16738187,-.97089452,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
.81512779,.056725066,-.48941988,-.24261153,-.73525673,1.9175092,.80270469,-.29332224,-.59549052,-.51456779,-.27325797,-.28310627,.32793194,-.71929532,-.82982999,1.0661613,-.50467914,-.16864687,.7863543,-.25445709,-.3005026
.68098551,-.19706641,-.98727208,-.24261153,.96300149,.59939265,-.81282979,-.75663906,-.59549052,1.2980798,-.27325797,-.28310627,-.63851064,-.71929532,-.42496195,-.75326818,1.3297417,-.16864687,-.70427102,-.25445709,-.014550637
-1.2701747,-.19706641,-.34227145,-.24261153,-.73525673,-.51060003,-.81282979,-.61181724,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.53935701,-.82982999,.60285199,-.50467914,-.16864687,-1.0503091,-.25445709,-.3005026
-.29459465,-.19706641,-1.0289642,-.24261153,-.22279507,3.0211949,.011997296,-.62439758,-.59549052,2.2690279,-.27325797,-.28310627,2.7237027,-.43139404,-.6303876,-1.0663513,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
-.23717481,-.19706641,-.24417253,-.24261153,-.59444511,-.30878314,-.50024825,.26319832,-.35602704,-.28149801,-.27325797,-.28310627,-.63851064,-.35941872,-.51072222,.68884909,-.3110252,-.16864687,-.9704541,-.25445709,-.3005026
.85324508,-.19706641,-.71382123,-.24261153,-.068746991,-.51060003,1.7055759,.15323609,.82623851,-.51456779,-.27325797,-.28310627,-.63851064,-.1794804,.63274741,-.4260385,-.50467914,-.16864687,-.67765272,-.25445709,-.3005026
-1.2144274,-.19706641,1.4725591,-.24261153,-.41496816,-.30878314,-.68599975,-.41094387,-.20140205,-.28149801,-.27325797,-.28310627,-.63851064,-.71929532,-.36446446,-.22057001,-.50467914,-.16864687,.22494993,-.25445709,.05693737
-.15104501,-.19706641,1.0311139,-.24261153,.59794641,-.30878314,-.080499858,-.012370817,-.18977097,-.51456779,2.2828133,-.28310627,1.162675,.54027283,-.16502209,2.3034444,-.42903307,-.16864687,-.81074423,-.25445709,-.3005026
1.1116345,-.19706641,.68776757,-.24261153,2.4563761,-.51060003,.36797044,.057416048,.38973072,1.4958069,-.27325797,-.28310627,-.15625772,-.48321629,-.24479903,.72754776,2.4001298,-.16864687,-.6849122,-.25445709,-.3005026
-.15104501,-.19706641,-.27302989,-.24261153,.48993754,-.51060003,.77591741,.26740256,.98838937,.068106622,-.27325797,-.28310627,.81405842,-.35941872,.10090107,-.085124627,-.50467914,-.16864687,-.15351406,-.25445709,-.3005026
2.6321459,-.19706641,.68776757,-.24261153,-.73329389,-.30878314,-.43233973,-.34283888,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,1.7998409,.48914886,-1.073876,2.206476,-.16864687,1.0777038,-.25445709,-.3005026
-.69092411,-.19706641,.98206431,-.24261153,-.73525673,-.27094248,-.63505459,-.70048523,-.20140205,-.51456779,-.27325797,-.28310627,-.63851064,-.57534468,-.51072222,1.3725259,.94772536,-.16864687,-.27837804,-.25445709,-.3005026
.48586947,-.19706641,-1.0289642,.3123883,1.100702,-.51060003,-.81282979,.12268669,-.35602704,-.51456779,-.27325797,-.28310627,-.63851064,-.57534468,-.64368379,-.49898556,-.50467914,-.16864687,.7863543,-.25445709,3.0356038
1.0712175,-.19706641,-.61653978,8.082386,1.4933581,-.0060578305,-.19820607,.6618228,.12289997,-.51456779,2.2828133,.3290821,-.39641577,-.71929532,.19397418,2.2905445,-.2323533,-.16864687,-.93298107,-.25445709,-.3005026
.66077721,-.19706641,-.29322198,1.1448882,-.73525673,-.51060003,.13882735,-.37338337,1.374952,-.51456779,-.27325797,-.28310627,-.63851064,1.4054163,-.27139136,1.5835873,-.50467914,1.5165509,-.27837804,-.25445709,-.3005026
-1.1029325,-.19706641,-.34227145,-.24261153,-.73525673,.094850548,-.70944023,-.52918541,.23647404,-.28149801,-.27325797,-.28310627,-.63851064,-.71929532,.1274934,.7726962,-.50467914,-.16864687,.38707975,-.25445709,-.3005026
1.7139856,-.19706641,.68776757,-.24261153,-.73525673,-.51060003,-.81282979,-.73492914,-.20140205,-.51456779,-.27325797,-.28310627,-.15819448,-.35941872,.16738187,-.75590181,-.50467914,-.16864687,-.3664605,-.25445709,-.3005026
.48586947,-.19706641,-.83276623,-.24261153,3.3877704,-.51060003,-.5928759,-.55293643,-.59549052,2.2690279,-.27325797,-.28310627,2.7508171,-.35941872,-.43094525,-1.0783908,.94772536,-.16864687,1.390348,-.25445709,-.3005026
1.8288252,-.19706641,.70079637,1.422388,1.421502,-.40969157,1.7305654,.57101423,2.9964621,-.14342169,-.27325797,-.28310627,-.63851064,-.71929532,.10090107,-.63228106,-.50467914,-.16864687,-.61110693,-.25445709,-.3005026
